0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:05:02 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2123
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:08:38 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2956
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:10:07 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2972
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:10:52 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2923
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:12:06 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2930
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:12:07 +0900] "GET /BlueWave/CSS/mainStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:12:07 +0900] "GET /BlueWave/main.jsp HTTP/1.1" 200 23183
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:28 +0900] "GET /BlueWave/main.jsp HTTP/1.1" 200 23179
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:36 +0900] "GET /BlueWave/main.jsp HTTP/1.1" 200 23180
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:42 +0900] "GET /BlueWave/policySuggest.jsp HTTP/1.1" 200 2817
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:44 +0900] "GET /BlueWave/community.jsp HTTP/1.1" 200 7079
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:46 +0900] "GET /BlueWave/viewPost.jsp?post_idx=19 HTTP/1.1" 200 2930
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:14:52 +0900] "GET /BlueWave/viewPost.jsp?post_idx=14 HTTP/1.1" 200 2203
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:15:00 +0900] "GET /BlueWave/write.jsp HTTP/1.1" 200 1028
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:15:09 +0900] "POST /BlueWave/postSaveServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:15:09 +0900] "GET /BlueWave/postSaveSuccess.jsp HTTP/1.1" 200 469
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:15:10 +0900] "GET /BlueWave/community.jsp HTTP/1.1" 200 7394
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:15:12 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 2198
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:16:24 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 2198
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:17:59 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 4396
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:18:18 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 4275
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:19:31 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 2152
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:21:17 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 2152
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:22:53 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 500 7621
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:24:15 +0900] "GET /BlueWave/community.jsp HTTP/1.1" 200 7394
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:24:17 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 500 7621
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:25:04 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 4375
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:26:23 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3647
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:27:49 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3649
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:29:07 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3672
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:29:08 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3672
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:29:17 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3672
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:29:24 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:30:50 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3660
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:32:11 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3658
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:32:54 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3677
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:32:55 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3677
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:32:56 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3677
0:0:0:0:0:0:0:1 - - [31/Jul/2024:11:34:22 +0900] "GET /BlueWave/viewPost.jsp?post_idx=21 HTTP/1.1" 200 3943
